Unnamed: 0,Unnamed: 0.1,Patient_ID,Online_Follower,LinkedIn_Shared,Twitter_Shared,Facebook_Shared,Income,Education_Score,Age,First_Interaction,City_Type,Employer_Category,Job_Type,Event1_or_2,online_score,y
21364,21364,503751,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21365,21365,490563,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21366,21366,527037,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21367,21367,492608,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21368,21368,510724,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21369,21369,512222,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21370,21370,489915,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21371,21371,518244,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21372,21372,497284,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21373,21373,519420,0,0,0,0,0,0,1,17-Aug-06,1036,,9999.0,0,0,0
21374,21374,486606,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,1,0,1
21375,21375,504633,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,1,0,1
21376,21376,488153,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21377,21377,510997,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21378,21378,509848,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,1,0,1
21379,21379,508143,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21380,21380,494547,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21381,21381,505116,0,0,0,0,0,0,0,17-Aug-06,2517,,9999.0,0,0,0
21382,21382,498687,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21383,21383,503750,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21384,21384,493504,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21385,21385,525858,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21386,21386,522468,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21387,21387,527361,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21388,21388,526658,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21389,21389,514481,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21390,21390,503249,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21391,21391,498410,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21392,21392,490515,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21393,21393,509996,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21394,21394,495455,0,0,0,0,0,0,0,17-Aug-06,1729,,9999.0,0,0,0
21395,21395,526483,0,0,0,0,0,0,0,17-Aug-06,816,,9999.0,0,0,0
21396,21396,497072,0,0,0,0,0,0,0,17-Aug-06,2662,,9999.0,0,0,0
21397,21397,485983,0,0,0,0,0,0,0,17-Aug-06,2662,,9999.0,0,0,0
21398,21398,519023,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21399,21399,508304,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21400,21400,520860,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21401,21401,527575,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21402,21402,513089,0,0,0,0,0,0,0,17-Aug-06,2517,,9999.0,0,0,0
21403,21403,513851,0,0,0,0,0,0,0,17-Aug-06,1729,,9999.0,0,0,0
21404,21404,492079,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21405,21405,497222,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21406,21406,498707,0,0,0,0,0,0,1,17-Aug-06,23384,,9999.0,0,0,0
21407,21407,507243,0,0,0,0,0,0,0,17-Aug-06,816,,9999.0,0,0,0
21408,21408,503821,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21409,21409,496265,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21410,21410,505758,0,0,0,0,0,0,0,17-Aug-06,23384,,9999.0,0,0,0
21411,21411,503840,0,0,0,0,0,0,0,17-Aug-06,1704,,9999.0,0,0,0
21412,21412,502381,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21413,21413,519055,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21414,21414,502439,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21415,21415,505343,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21416,21416,517908,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21417,21417,505486,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21418,21418,516831,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21419,21419,497595,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21420,21420,489156,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21421,21421,524947,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21422,21422,490819,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21423,21423,512286,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21424,21424,493228,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21425,21425,501351,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21426,21426,503621,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21427,21427,511855,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21428,21428,511628,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21429,21429,527930,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21430,21430,513028,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21431,21431,505503,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21432,21432,493300,0,0,0,0,0,0,0,18-Aug-06,1729,,9999.0,0,0,0
21433,21433,496877,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21434,21434,508436,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21435,21435,491027,0,1,0,0,0,0,1,18-Aug-06,23384,,9999.0,0,1,0
21436,21436,492440,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21437,21437,509390,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21438,21438,510894,0,0,0,0,0,0,0,18-Aug-06,1729,,9999.0,0,0,0
21439,21439,512685,0,0,0,0,0,0,1,18-Aug-06,23384,,9999.0,1,0,1
21440,21440,505796,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21441,21441,518078,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21442,21442,528203,0,0,0,0,0,0,0,18-Aug-06,1036,,9999.0,0,0,0
21443,21443,498532,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21444,21444,526518,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21445,21445,512674,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21446,21446,506335,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21447,21447,499319,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21448,21448,494890,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21449,21449,516753,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21450,21450,490346,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21451,21451,499993,0,0,0,0,0,0,0,18-Aug-06,1729,,9999.0,0,0,0
21452,21452,502412,0,0,0,0,0,0,0,18-Aug-06,1217,,9999.0,0,0,0
21453,21453,495476,0,0,0,1,0,0,1,18-Aug-06,2517,,9999.0,0,1,0
21454,21454,508056,0,0,0,0,0,0,0,18-Aug-06,1704,,9999.0,0,0,0
21455,21455,514165,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21456,21456,499091,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21457,21457,526570,0,0,0,0,0,0,0,18-Aug-06,1352,,9999.0,0,0,0
21458,21458,486478,0,0,0,0,0,0,0,18-Aug-06,1729,,9999.0,0,0,0
21459,21459,522365,0,0,0,0,0,0,0,18-Aug-06,2517,,9999.0,0,0,0
21460,21460,524746,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21461,21461,516095,0,0,0,0,0,0,0,18-Aug-06,1729,,9999.0,0,0,0
21462,21462,509072,0,0,0,0,0,0,0,18-Aug-06,2662,,9999.0,0,0,0
21463,21463,523372,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21464,21464,523133,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21465,21465,498828,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21466,21466,501500,0,0,0,0,0,0,0,18-Aug-06,23384,,9999.0,0,0,0
21467,21467,503800,1,1,0,0,0,0,1,19-Aug-06,816,,9999.0,0,2,0
21468,21468,522577,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21469,21469,513121,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21470,21470,498316,0,0,0,0,0,0,0,19-Aug-06,2662,,9999.0,0,0,0
21471,21471,505300,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21472,21472,516778,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21473,21473,502369,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21474,21474,525707,0,0,0,0,0,0,0,19-Aug-06,2517,,9999.0,0,0,0
21475,21475,502618,0,0,0,0,0,0,0,19-Aug-06,23384,,9999.0,0,0,0
21476,21476,499381,0,0,0,0,0,0,0,20-Aug-06,2662,,9999.0,1,0,1
21477,21477,519311,0,0,0,0,0,0,1,20-Aug-06,2517,,9999.0,0,0,0
21478,21478,517117,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21479,21479,521955,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21480,21480,500968,1,1,1,1,0,0,1,20-Aug-06,1729,,9999.0,0,4,0
21481,21481,487594,0,0,0,0,0,0,0,20-Aug-06,2662,,9999.0,0,0,0
21482,21482,490729,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21483,21483,520788,0,0,0,0,0,0,0,20-Aug-06,2662,,9999.0,0,0,0
21484,21484,497884,0,0,0,0,0,0,0,20-Aug-06,816,,9999.0,0,0,0
21485,21485,494078,0,0,0,0,0,0,0,20-Aug-06,1352,,9999.0,0,0,0
21486,21486,518332,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21487,21487,510227,0,0,0,0,0,0,0,20-Aug-06,2517,,9999.0,0,0,0
21488,21488,508006,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21489,21489,492698,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21490,21490,511003,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21491,21491,496665,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21492,21492,527545,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21493,21493,503971,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21494,21494,490578,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21495,21495,501137,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21496,21496,518352,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21497,21497,499030,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21498,21498,493740,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21499,21499,526207,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21500,21500,510844,0,0,0,0,0,0,0,20-Aug-06,816,,9999.0,0,0,0
21501,21501,495286,0,0,0,0,0,0,1,20-Aug-06,2662,,9999.0,1,0,1
21502,21502,513663,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21503,21503,490242,0,0,0,0,0,0,0,20-Aug-06,1036,,9999.0,0,0,0
21504,21504,522992,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,1,0,1
21505,21505,527064,0,0,0,0,0,0,0,20-Aug-06,2517,,9999.0,0,0,0
21506,21506,520623,0,0,0,0,0,0,0,20-Aug-06,1729,,9999.0,0,0,0
21507,21507,499566,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21508,21508,498415,0,0,0,0,0,0,0,20-Aug-06,23384,,9999.0,0,0,0
21509,21509,496096,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21510,21510,509017,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21511,21511,506432,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21512,21512,495680,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21513,21513,489559,0,0,0,0,0,0,0,21-Aug-06,2517,,9999.0,1,0,1
21514,21514,493591,0,0,0,0,0,0,0,21-Aug-06,1729,,9999.0,0,0,0
21515,21515,504821,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21516,21516,523937,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21517,21517,500151,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21518,21518,526440,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21519,21519,520338,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21520,21520,489689,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21521,21521,515588,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21522,21522,505414,0,0,0,0,0,0,0,21-Aug-06,23384,,9999.0,0,0,0
21523,21523,528044,0,0,0,0,0,0,0,21-Aug-06,2517,,9999.0,0,0,0
21524,21524,498965,0,0,0,0,0,0,0,21-Aug-06,1217,,9999.0,0,0,0
21525,21525,491351,0,0,0,1,0,0,1,21-Aug-06,2517,,9999.0,0,1,0
21526,21526,508467,0,0,0,0,0,0,0,22-Aug-06,2517,,9999.0,0,0,0
21527,21527,520679,0,0,0,0,0,0,0,22-Aug-06,23384,,9999.0,0,0,0
21528,21528,517104,0,0,0,0,0,0,0,22-Aug-06,1352,,9999.0,0,0,0
21529,21529,491121,0,0,0,0,0,0,0,22-Aug-06,23384,,9999.0,0,0,0
21530,21530,526425,0,0,0,0,0,0,0,22-Aug-06,23384,,9999.0,0,0,0
21531,21531,522996,0,0,0,0,0,0,0,22-Aug-06,23384,,9999.0,0,0,0
21532,21532,498740,0,0,0,0,0,0,0,23-Aug-06,23384,,9999.0,0,0,0
21533,21533,492085,0,0,0,0,0,0,0,23-Aug-06,23384,,9999.0,0,0,0
21534,21534,488709,0,0,0,0,0,0,0,23-Aug-06,23384,,9999.0,0,0,0
21535,21535,506219,0,0,0,0,0,0,0,23-Aug-06,23384,,9999.0,0,0,0
21536,21536,500078,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,1,0,1
21537,21537,502686,1,1,0,1,1,0,1,24-Aug-06,1352,Manufacturing,7.0,0,3,0
21538,21538,524375,0,0,0,0,0,0,0,24-Aug-06,2517,,9999.0,0,0,0
21539,21539,503583,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21540,21540,498841,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21541,21541,488174,0,0,0,0,6,0,1,24-Aug-06,2517,,9999.0,0,0,0
21542,21542,523949,0,0,0,0,0,0,0,24-Aug-06,1729,,9999.0,0,0,0
21543,21543,518178,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21544,21544,490223,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21545,21545,519705,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21546,21546,514698,0,0,0,0,0,0,0,24-Aug-06,23384,,9999.0,0,0,0
21547,21547,519414,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21548,21548,516765,0,1,0,1,0,0,1,25-Aug-06,2662,,9999.0,0,2,0
21549,21549,508951,0,0,0,0,0,0,0,25-Aug-06,1704,,9999.0,0,0,0
21550,21550,526917,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21551,21551,502268,1,0,0,0,0,0,1,25-Aug-06,23384,,9999.0,0,1,0
21552,21552,502340,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21553,21553,500687,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21554,21554,500884,0,0,0,0,0,0,0,25-Aug-06,1217,,9999.0,0,0,0
21555,21555,525263,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21556,21556,490663,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21557,21557,504855,0,0,0,0,0,0,0,25-Aug-06,1704,,9999.0,0,0,0
21558,21558,492164,0,0,0,0,0,0,0,25-Aug-06,1704,,9999.0,0,0,0
21559,21559,498485,0,0,0,0,0,0,0,25-Aug-06,2517,,9999.0,0,0,0
21560,21560,517942,0,0,0,0,0,0,0,25-Aug-06,1704,,9999.0,0,0,0
21561,21561,509562,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21562,21562,526647,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21563,21563,487757,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21564,21564,525689,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21565,21565,523130,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21566,21566,491338,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21567,21567,488468,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21568,21568,503389,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21569,21569,497447,0,0,0,0,0,0,1,25-Aug-06,2662,,9999.0,0,0,0
21570,21570,494182,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21571,21571,509130,0,0,0,0,0,0,0,25-Aug-06,2517,,9999.0,0,0,0
21572,21572,501295,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21573,21573,508774,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21574,21574,516828,0,0,0,0,0,0,1,25-Aug-06,23384,,9999.0,0,0,0
21575,21575,502986,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21576,21576,526539,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21577,21577,523098,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21578,21578,517530,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21579,21579,493166,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21580,21580,491478,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21581,21581,523833,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21582,21582,504240,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21583,21583,515660,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21584,21584,524881,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21585,21585,497164,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21586,21586,509627,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21587,21587,507952,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21588,21588,491446,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21589,21589,522445,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21590,21590,511267,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21591,21591,488318,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21592,21592,508388,0,0,0,0,0,0,0,25-Aug-06,1036,,9999.0,0,0,0
21593,21593,488042,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21594,21594,496289,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21595,21595,498805,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21596,21596,520099,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21597,21597,503342,0,1,0,1,0,0,1,25-Aug-06,2517,Education,3.0,0,2,0
21598,21598,502374,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21599,21599,493518,0,0,0,0,0,0,0,25-Aug-06,23384,,9999.0,0,0,0
21600,21600,486688,0,0,0,0,0,0,1,25-Aug-06,1216,,9999.0,0,0,0
21601,21601,508433,0,0,0,0,0,0,0,26-Aug-06,23384,,9999.0,0,0,0
21602,21602,514274,0,0,0,0,0,0,0,26-Aug-06,23384,,9999.0,0,0,0
21603,21603,489618,0,0,0,0,0,0,0,26-Aug-06,23384,,9999.0,0,0,0
21604,21604,518169,0,0,0,0,0,0,0,26-Aug-06,1729,,9999.0,0,0,0
21605,21605,504098,0,0,0,0,0,0,0,26-Aug-06,23384,,9999.0,0,0,0
21606,21606,519428,0,0,0,0,0,0,0,26-Aug-06,2517,,9999.0,0,0,0
21607,21607,520216,0,0,0,0,0,0,0,27-Aug-06,23384,,9999.0,0,0,0
21608,21608,490915,0,0,0,0,0,0,0,27-Aug-06,23384,,9999.0,0,0,0
21609,21609,492429,0,0,0,0,0,0,0,27-Aug-06,1729,,9999.0,0,0,0
21610,21610,500370,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21611,21611,496320,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,1,0,1
21612,21612,519945,0,0,0,0,0,0,0,28-Aug-06,1036,,9999.0,1,0,1
21613,21613,496948,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,1,0,1
21614,21614,512056,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,1,0,1
21615,21615,508892,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21616,21616,502984,0,0,0,0,0,0,0,28-Aug-06,1216,,9999.0,0,0,0
21617,21617,517630,0,0,0,0,0,0,0,28-Aug-06,1704,,9999.0,0,0,0
21618,21618,506638,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21619,21619,497823,0,0,0,0,0,0,0,28-Aug-06,2517,,9999.0,0,0,0
21620,21620,486327,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21621,21621,527100,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,1,0,1
21622,21622,515628,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21623,21623,514016,0,0,0,0,0,0,0,28-Aug-06,1217,,9999.0,0,0,0
21624,21624,522183,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21625,21625,518330,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21626,21626,528269,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21627,21627,491013,0,0,0,0,0,0,0,28-Aug-06,1704,,9999.0,0,0,0
21628,21628,491552,0,0,0,0,0,0,0,28-Aug-06,23384,,9999.0,0,0,0
21629,21629,492318,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21630,21630,521035,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21631,21631,525932,0,0,0,0,0,0,0,29-Aug-06,1729,,9999.0,1,0,1
21632,21632,492856,0,0,0,0,0,0,0,29-Aug-06,2517,,9999.0,0,0,0
21633,21633,500005,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21634,21634,522243,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21635,21635,510563,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21636,21636,486965,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21637,21637,522026,0,0,0,0,0,0,0,29-Aug-06,1729,,9999.0,0,0,0
21638,21638,495385,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21639,21639,511945,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21640,21640,528336,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21641,21641,518805,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21642,21642,503317,0,0,0,0,0,0,0,29-Aug-06,23384,,9999.0,0,0,0
21643,21643,497320,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,1,0,1
21644,21644,499795,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21645,21645,527977,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21646,21646,525904,0,0,0,0,0,0,0,30-Aug-06,1729,,9999.0,0,0,0
21647,21647,499013,0,0,0,0,0,0,0,30-Aug-06,1704,,9999.0,0,0,0
21648,21648,503753,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21649,21649,506744,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21650,21650,513144,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21651,21651,523013,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21652,21652,501769,0,1,0,0,0,0,1,30-Aug-06,2517,,9999.0,1,1,1
21653,21653,522895,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21654,21654,491702,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21655,21655,514213,0,1,0,0,0,0,1,30-Aug-06,1729,,9999.0,0,1,0
21656,21656,501847,0,0,0,0,0,0,0,30-Aug-06,23384,,9999.0,0,0,0
21657,21657,527473,0,0,0,0,0,0,0,31-Aug-06,23384,,9999.0,0,0,0
21658,21658,522467,0,0,0,0,0,0,0,31-Aug-06,23384,,9999.0,0,0,0
21659,21659,506719,0,0,0,0,0,0,0,31-Aug-06,23384,,9999.0,0,0,0
21660,21660,503156,0,0,0,0,0,0,0,31-Aug-06,23384,,9999.0,0,0,0
21661,21661,510640,0,0,0,0,0,0,0,01-Sep-06,23384,,9999.0,0,0,0
21662,21662,519610,0,1,1,1,3,0,1,01-Sep-06,1217,Technology,5.0,0,3,0
21663,21663,519771,0,0,0,0,0,0,0,01-Sep-06,2517,,9999.0,0,0,0
21664,21664,522983,0,0,0,0,0,0,0,01-Sep-06,816,,9999.0,1,0,1
